textual_unit,conceptual_item,use_number
https://www.foom.com/core#proposition_41,https://www.foom.com/core#relation_instance__is_placed_on_triangle__base_,1
https://www.foom.com/core#proposition_41,https://www.foom.com/core#relation_instance__is_placed_on_parallelogram__base_,1
https://www.foom.com/core#proposition_41,https://www.foom.com/core#relation_instance__is_double_parallelogram__triangle_,1
https://www.foom.com/core#proposition_41,https://www.foom.com/core#relation_instance__have_same_base_parallelogram__triangle_,1
https://www.foom.com/core#proposition_41,https://www.foom.com/core#concept__are_same,1
https://www.foom.com/core#proposition_41,https://www.foom.com/core#concept__is_double,1
https://www.foom.com/core#proposition_41,https://www.foom.com/core#concept__have_same_base,1
https://www.foom.com/core#proposition_42,https://www.foom.com/core#concept__parallelogram,2
https://www.foom.com/core#proposition_42,https://www.foom.com/core#operation_instance__construct_in_parallelogram__rectilinear_angle___parallelogram,1
https://www.foom.com/core#proposition_42,https://www.foom.com/core#relation_instance__equals_triangle__parallelogram_,1
https://www.foom.com/core#proposition_42,https://www.foom.com/core#concept__construct_in,1
https://www.foom.com/core#proposition_42,https://www.foom.com/core#concept__rectilinear_angle,1
https://www.foom.com/core#proposition_42,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_42,https://www.foom.com/core#concept__triangle,1
https://www.foom.com/core#proposition_43,https://www.foom.com/core#concept__complement_of_parallelogram,3
https://www.foom.com/core#proposition_43,https://www.foom.com/core#concept__diameter_of_parallelogram,2
https://www.foom.com/core#proposition_43,https://www.foom.com/core#relation_instance__are_placed_about_complement_of_parallelogram__complement_of_parallelogram__diameter_of_parallelogram_,1
https://www.foom.com/core#proposition_43,https://www.foom.com/core#relation_instance__is_placed_on_complement_of_parallelogram__diameter_of_parallelogram_,1
https://www.foom.com/core#proposition_43,https://www.foom.com/core#relation_instance__equals_complement_of_parallelogram__complement_of_parallelogram_,1
https://www.foom.com/core#proposition_43,https://www.foom.com/core#concept__are_placed_about,1
https://www.foom.com/core#proposition_43,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proposition_43,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#concept__parallelogram,3
https://www.foom.com/core#proposition_44,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#proposition_44,https://www.foom.com/core#operation_instance__apply_in_rectilinear_angle__parallelogram___parallelogram,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#relation_instance__equals_parallelogram__triangle_,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#relation_instance__equals_angle_of_parallelogram__angle_,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#operation_instance__apply_to_finite_straight_line__parallelogram___parallelogram,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#concept__apply_in,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#concept__rectilinear_angle,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#concept__triangle,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#concept__angle_of_parallelogram,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#concept__apply_to,1
https://www.foom.com/core#proposition_44,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_45,https://www.foom.com/core#concept__parallelogram,2
https://www.foom.com/core#proposition_45,https://www.foom.com/core#relation_instance__equals_parallelogram__rectilinear_figure_,1
https://www.foom.com/core#proposition_45,https://www.foom.com/core#operation_instance__construct_in_parallelogram__rectilinear_angle___parallelogram,1
https://www.foom.com/core#proposition_45,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_45,https://www.foom.com/core#concept__rectilinear_figure,1
https://www.foom.com/core#proposition_45,https://www.foom.com/core#concept__construct_in,1
https://www.foom.com/core#proposition_45,https://www.foom.com/core#concept__rectilinear_angle,1
https://www.foom.com/core#proposition_46,https://www.foom.com/core#operation_instance__describe_on_square__finite_straight_line___square,1
https://www.foom.com/core#proposition_46,https://www.foom.com/core#concept__describe_on,1
https://www.foom.com/core#proposition_46,https://www.foom.com/core#concept__square,1
https://www.foom.com/core#proposition_46,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__side_of_triangle,3
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__square,3
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__right_angle,2
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#proposition_47,https://www.foom.com/core#relation_instance__encompassing_side_of_triangle__side_of_triangle__right_angle_,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#relation_instance__subtended_by_side_of_triangle__right_angle_,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#relation_instance__is_right_angled_triangle_,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#relation_instance__is_placed_on_square__side_of_triangle_,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#relation_instance__equals_square__sum_square__square__,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#relation_instance__equals_square__rectilinear_figure_,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__encompassing,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__is_right_angled,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__triangle,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__sum,1
https://www.foom.com/core#proposition_47,https://www.foom.com/core#concept__rectilinear_figure,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#concept__side_of_triangle,3
https://www.foom.com/core#proposition_48,https://www.foom.com/core#concept__square,2
https://www.foom.com/core#proposition_48,https://www.foom.com/core#relation_instance__encompassing_side_of_triangle__side_of_triangle__angle_,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#relation_instance__remaining_side_of_triangle_,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#relation_instance__is_placed_on_square__side_of_triangle_,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#relation_instance__equals_square__sum_square__square__,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#concept__encompassing,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#concept__remaining,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_48,https://www.foom.com/core#concept__sum,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#concept__angle,2
https://www.foom.com/core#proposition_5,https://www.foom.com/core#concept__isosceles_triangle,2
https://www.foom.com/core#proposition_5,https://www.foom.com/core#operation_instance__extend_side_of_triangle___finite_straight_line,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#relation_instance__under_base_angle__isosceles_triangle_,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#relation_instance__at_base_interior_angle_of_triangle__isosceles_triangle_,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#concept__extend,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#concept__under_base,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#concept__at_base,1
https://www.foom.com/core#proposition_5,https://www.foom.com/core#concept__interior_angle_of_triangle,1
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#relation_instance__at_base_interior_angle_of_triangle__isosceles_triangle_,1
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#concept__at_base,1
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#concept__isosceles_triangle,1
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#concept__interior_angle_of_triangle,1
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proposition_5a,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_6,https://www.foom.com/core#concept__angle,2
https://www.foom.com/core#proposition_6,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#proposition_6,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proposition_6,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_6,https://www.foom.com/core#relation_instance__subtended_by_angle__side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_6,https://www.foom.com/core#relation_instance__equals_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_6,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#concept__finite_straight_line,5
https://www.foom.com/core#proposition_7,https://www.foom.com/core#concept__point,2
https://www.foom.com/core#proposition_7,https://www.foom.com/core#operation_instance__construct_to_given_point_finite_straight_line__point__point___finite_straight_line,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#relation_instance__is_placed_on_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#relation_instance__is_on_the_same_part_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#relation_instance__equals_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#relation_instance__distinct_point__point_,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#relation_instance__corresponding_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#concept__construct_to_given_point,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#concept__is_on_the_same_part,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#concept__distinct,1
https://www.foom.com/core#proposition_7,https://www.foom.com/core#concept__corresponding,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#concept__side_of_triangle,3
https://www.foom.com/core#proposition_8,https://www.foom.com/core#concept__corresponding,2
https://www.foom.com/core#proposition_8,https://www.foom.com/core#concept__angle,2
https://www.foom.com/core#proposition_8,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#proposition_8,https://www.foom.com/core#relation_instance__corresponding_base_of_triangle__base_of_triangle_,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#relation_instance__subtended_by_angle__side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#relation_instance__equals_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#relation_instance__encompassing_finite_straight_line__finite_straight_line__interior_angle_of_triangle_,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#relation_instance__corresponding_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#concept__base_of_triangle,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#concept__encompassing,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#concept__interior_angle_of_triangle,1
https://www.foom.com/core#proposition_8,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_9,https://www.foom.com/core#operation_instance__cut_into_two_halves_rectilinear_angle____angle__angle_,1
https://www.foom.com/core#proposition_9,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proposition_9,https://www.foom.com/core#concept__rectilinear_angle,1
https://www.foom.com/core#proposition_9,https://www.foom.com/core#concept__cut_into_two_halves,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__finite_straight_line,3
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__circle,3
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__point,2
https://www.foom.com/core#proof_1,https://www.foom.com/core#operation_instance__construct_on_equilateral_triangle__finite_straight_line___equilateral_triangle,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#relation_instance__is_center_of_point__circle_,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#relation_instance__equals_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#relation_instance__cut_circle__circle_,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#operation_instance__join_point__point___finite_straight_line,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#operation_instance__draw_center__interval___circle,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__construct_on,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__equilateral_triangle,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__is_center_of,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__cut,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__join,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__center,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__interval,1
https://www.foom.com/core#proof_1,https://www.foom.com/core#concept__draw,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__finite_straight_line,3
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__cut_into_two_halves,2
https://www.foom.com/core#proof_10,https://www.foom.com/core#operation_instance__construct_on_equilateral_triangle__finite_straight_line___equilateral_triangle,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#relation_instance__is_triangle_triangle_,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#relation_instance__equals_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#relation_instance__equals_base_of_triangle__base_of_triangle_,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#relation_instance__corresponding_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#relation_instance__are_same_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#operation_instance__cut_into_two_halves_rectilinear_angle____angle__angle_,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#operation_instance__cut_into_two_halves_finite_straight_line____finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__construct_on,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__equilateral_triangle,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__is_triangle,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__triangle,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__base_of_triangle,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__corresponding,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__are_same,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proof_10,https://www.foom.com/core#concept__rectilinear_angle,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__finite_straight_line,6
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__point,3
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__angle,3
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__right_angle,2
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__corresponding,2
https://www.foom.com/core#proof_11,https://www.foom.com/core#operation_instance__choose_at_random_point__finite_straight_line___point,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#relation_instance__subtended_by_angle__side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#relation_instance__is_triangle_triangle_,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#relation_instance__inclined_at_finite_straight_line__finite_straight_line__right_angle_,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#relation_instance__equals_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#relation_instance__corresponding_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#relation_instance__corresponding_base_of_triangle__base_of_triangle_,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#relation_instance__are_consecutive_angle__angle_,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#operation_instance__join_point__point___finite_straight_line,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#operation_instance__construct_on_equilateral_triangle__finite_straight_line___equilateral_triangle,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#operation_instance__conduct_finite_straight_line__finite_straight_line__point__right_angle___finite_straight_line,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__choose_at_random,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__is_triangle,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__triangle,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__inclined_at,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__base_of_triangle,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__are_consecutive,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__join,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__construct_on,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__equilateral_triangle,1
https://www.foom.com/core#proof_11,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__finite_straight_line,5
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__infinite_straight_line,4
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__angle,4
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__point,3
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__equals,3
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__are_perpendicular,2
https://www.foom.com/core#proof_12,https://www.foom.com/core#operation_instance__conduct_infinite_straight_line__infinite_straight_line__point__right_angle___infinite_straight_line,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__subtended_by_angle__side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__is_triangle_triangle_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__is_right_angle_angle_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__is_placed_on_infinite_straight_line__infinite_straight_line_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__is_on_the_other_part_finite_straight_line__point__point_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__equals_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__equals_base_of_triangle__base_of_triangle_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__corresponding_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__are_perpendicular_infinite_straight_line__infinite_straight_line_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__are_perpendicular_infinite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#relation_instance__are_consecutive_angle__angle_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#operation_instance__join_point__point___finite_straight_line,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#operation_instance__draw_center__interval___circle,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#operation_instance__cut_into_two_halves_finite_straight_line____finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__right_angle,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__is_triangle,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__triangle,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__is_right_angle,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__is_on_the_other_part,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__base_of_triangle,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__corresponding,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__are_consecutive,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__join,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__center,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__interval,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__draw,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__circle,1
https://www.foom.com/core#proof_12,https://www.foom.com/core#concept__cut_into_two_halves,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__angle,4
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__infinite_straight_line,3
https://www.foom.com/core#proof_13,https://www.foom.com/core#operation_instance__conduct_infinite_straight_line__infinite_straight_line__point__right_angle___infinite_straight_line,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#relation_instance__subtended_by_angle__straight_line__straight_line_,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#relation_instance__is_right_angle_angle_,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#relation_instance__is_placed_on_infinite_straight_line__infinite_straight_line_,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#relation_instance__are_perpendicular_infinite_straight_line__infinite_straight_line_,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#operation_instance__sum_angle__angle_,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__right_angle,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__point,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__straight_line,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__is_right_angle,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__are_perpendicular,1
https://www.foom.com/core#proof_13,https://www.foom.com/core#concept__sum,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__angle,8
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__straight_line,3
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__is_placed_on,2
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__point,2
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__finite_straight_line,2
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__are_same,2
https://www.foom.com/core#proof_14,https://www.foom.com/core#operation_instance__subtract_angle__angle___angle,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__subtended_by_angle__straight_line__straight_line_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__remaining_angle_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__is_right_angle_angle_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__is_placed_on_straight_line__straight_line_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__is_placed_on_straight_line__point_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__is_on_the_same_part_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__greater_than_angle__angle_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__are_same_point__point_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__are_same_part__part_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__are_in_a_straight_line_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#relation_instance__are_consecutive_angle__angle_,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#operation_instance__sum_angle__angle___angle,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__subtract,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__remaining,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__is_right_angle,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__is_on_the_same_part,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__greater_than,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__part,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__are_in_a_straight_line,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__are_consecutive,1
https://www.foom.com/core#proof_14,https://www.foom.com/core#concept__sum,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#concept__angle,5
https://www.foom.com/core#proof_15,https://www.foom.com/core#concept__straight_line,3
https://www.foom.com/core#proof_15,https://www.foom.com/core#operation_instance__subtract_angle__angle___angle,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#relation_instance__subtended_by_angle__straight_line__straight_line_,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#relation_instance__remaining_angle_,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#relation_instance__is_placed_on_straight_line__straight_line_,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#relation_instance__is_at_vertex_angle_,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#relation_instance__cut_straight_line__straight_line_,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#concept__subtract,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#concept__remaining,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#concept__is_at_vertex,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proof_15,https://www.foom.com/core#concept__cut,1
https://www.foom.com/core#proof_16,https://www.foom.com/core#concept__angle,8
https://www.foom.com/core#proof_16,https://www.foom.com/core#concept__finite_straight_line,7
https://www.foom.com/core#proof_16,https://www.foom.com/core#concept__point,3
https://www.foom.com/core#proof_16,https://www.foom.com/core#concept__triangle,3
https://www.foom.com/core#proof_16,https://www.foom.com/core#concept__equals,3
